Date,Open,High,Low,Close,Adj Close,Volume,ticker
2023-11-24,139.5399932861328,139.677001953125,137.47000122070312,138.22000122070312,138.22000122070312,8828600.0,GOOG
2023-11-27,137.57000732421875,139.6300048828125,137.5399932861328,138.0500030517578,138.0500030517578,17886400.0,GOOG
2023-11-28,137.6300048828125,138.66000366210938,137.0399932861328,138.6199951171875,138.6199951171875,17046900.0,GOOG
2023-11-29,138.98500061035156,139.6699981689453,136.2949981689453,136.39999389648438,136.39999389648438,21014700.0,GOOG
2023-11-30,136.39999389648438,136.9600067138672,132.7899932861328,133.9199981689453,133.9199981689453,29913500.0,GOOG
2023-12-01,133.32000732421875,133.5,132.15199279785156,133.32000732421875,133.32000732421875,24258400.0,GOOG
2023-12-04,131.29400634765625,131.4499969482422,129.39999389648438,130.6300048828125,130.6300048828125,24117100.0,GOOG
2023-12-05,130.3699951171875,133.5399932861328,129.72999572753906,132.38999938964844,132.38999938964844,19235100.0,GOOG
2023-12-06,132.89999389648438,133.30999755859375,131.30999755859375,131.42999267578125,131.42999267578125,16360600.0,GOOG
2023-12-07,136.60000610351562,140.0,136.22999572753906,138.4499969482422,138.4499969482422,38419400.0,GOOG
2023-12-08,135.66000366210938,137.99000549316406,135.57000732421875,136.63999938964844,136.63999938964844,22990900.0,GOOG
2023-12-11,133.82000732421875,134.7899932861328,132.88999938964844,134.6999969482422,134.6999969482422,24502900.0,GOOG
2023-12-12,133.27000427246094,134.5399932861328,132.8300018310547,133.63999938964844,133.63999938964844,26584000.0,GOOG
2023-12-13,134.5449981689453,134.77999877929688,132.9499969482422,133.97000122070312,133.97000122070312,25414500.0,GOOG
2023-12-14,134.77000427246094,135.03500366210938,131.05999755859375,133.1999969482422,133.1999969482422,29619100.0,GOOG
2023-12-15,132.9199981689453,134.8300018310547,132.6300048828125,133.83999633789062,133.83999633789062,58569400.0,GOOG
2023-12-18,133.86000061035156,138.3800048828125,133.77000427246094,137.19000244140625,137.19000244140625,25699800.0,GOOG
2023-12-19,138.0,138.77000427246094,137.4499969482422,138.10000610351562,138.10000610351562,20661000.0,GOOG
2023-12-20,140.3300018310547,143.0780029296875,139.41000366210938,139.66000366210938,139.66000366210938,33507300.0,GOOG
2023-12-21,140.77000427246094,142.02999877929688,140.47300720214844,141.8000030517578,141.8000030517578,18101500.0,GOOG
2023-12-22,142.1300048828125,143.25,142.05499267578125,142.72000122070312,142.72000122070312,18494700.0,GOOG
2023-12-26,142.97999572753906,143.94500732421875,142.5,142.82000732421875,142.82000732421875,11170100.0,GOOG
2023-12-27,142.8300018310547,143.32000732421875,141.05099487304688,141.44000244140625,141.44000244140625,17288400.0,GOOG
2023-12-28,141.85000610351562,142.27000427246094,140.8280029296875,141.27999877929688,141.27999877929688,12192500.0,GOOG
2023-12-29,140.67999267578125,141.43499755859375,139.89999389648438,140.92999267578125,140.92999267578125,14872700.0,GOOG
2024-01-02,139.60000610351562,140.61500549316406,137.74000549316406,139.55999755859375,139.55999755859375,20071900.0,GOOG
2024-01-03,138.60000610351562,141.08999633789062,138.42999267578125,140.36000061035156,140.36000061035156,18974300.0,GOOG
2024-01-04,139.85000610351562,140.63499450683594,138.00999450683594,138.0399932861328,138.0399932861328,18253300.0,GOOG
2024-01-05,138.3520050048828,138.80999755859375,136.85000610351562,137.38999938964844,137.38999938964844,15433200.0,GOOG
2024-01-08,138.0,140.63999938964844,137.8800048828125,140.52999877929688,140.52999877929688,17645300.0,GOOG
2024-01-09,140.05999755859375,142.8000030517578,139.7899932861328,142.55999755859375,142.55999755859375,19579700.0,GOOG
2024-01-10,142.52000427246094,144.52499389648438,142.4600067138672,143.8000030517578,143.8000030517578,16641900.0,GOOG
2024-01-11,144.89500427246094,146.66000366210938,142.21499633789062,143.6699981689453,143.6699981689453,17471100.0,GOOG
2024-01-12,144.33999633789062,144.74000549316406,143.36000061035156,144.24000549316406,144.24000549316406,13995200.0,GOOG
2024-01-16,143.42999267578125,145.83999633789062,143.05599975585938,144.0800018310547,144.0800018310547,19198900.0,GOOG
2024-01-17,142.91000366210938,143.41000366210938,140.50999450683594,142.39500427246094,142.39500427246094,12531344.0,GOOG
